月14,8.0,18.0
14日,8.0,19.0
 订好,0.0,0.0
订好,2.0,3.0
订好了,0.0,0.0
说没房,0.0,0.0
没房。,0.0,0.0
。…,1.0,0.0
START美得,0.0,0.0
美得让,0.0,0.0
人心痛,0.0,0.0
心痛,6.0,4.0
心痛的,0.0,1.0
你曾经,1.0,0.0
曾经深深,0.0,0.0
的暗恋,1.0,0.0
暗恋,2.0,2.0
暗恋过,1.0,0.0
过一个,2.0,1.0
一定能,3.0,2.0
能明白,2.0,2.0
明白夕夏,0.0,0.0
夕夏,0.0,0.0
夕夏，,0.0,0.0
也一定,3.0,0.0
找到自己,9.0,0.0
。年轻,0.0,0.0
年轻时候,0.0,0.0
时候的,6.0,4.0
爱情是,1.0,0.0
是多么,7.0,7.0
多么,22.0,23.0
多么的,3.0,8.0
的痛,4.0,0.0
痛,9.0,4.0
痛，,5.0,0.0
，多么,1.0,0.0
多么真,0.0,0.0
真，,0.0,0.0
又多么,0.0,0.0
多么美,0.0,0.0
美啊,0.0,0.0
细腻到,0.0,0.0
到心尖,0.0,0.0
心尖,0.0,0.0
心尖的,0.0,0.0
描写，,14.0,0.0
我不由得,1.0,0.0
不由得,7.0,1.0
不由得暗自,0.0,0.0
暗自,2.0,3.0
暗自猜测,1.0,0.0
猜测,3.0,2.0
猜测作者,1.0,0.0
作者一定,0.0,0.0
一定也,0.0,0.0
也有过,0.0,0.0
有过这样,0.0,0.0
这样深刻,0.0,0.0
经历，,16.0,14.0
否则她,0.0,0.0
她怎么,0.0,1.0
怎么能,4.0,9.0
能把,5.0,10.0
把这样,3.0,5.0
这样刻骨铭心,0.0,0.0
刻骨铭心,7.0,0.0
刻骨铭心的,3.0,0.0
暗恋写得,0.0,0.0
写得如此,0.0,0.0
如此入木三分,0.0,0.0
入木三分,1.0,0.0
入木三分。,0.0,0.0
最后的,9.0,6.0
的结局,29.0,2.0
结局对于,1.0,0.0
对于沈家,0.0,0.0
沈家,0.0,0.0
沈家白是,0.0,0.0
白是,0.0,0.0
白是残酷,0.0,0.0
残酷,8.0,2.0
残酷的,3.0,1.0
但是对于,11.0,3.0
对于夕夏,0.0,0.0
夕夏却是,0.0,0.0
却是幸福,0.0,0.0
幸福的,18.0,0.0
因为个人,1.0,1.0
认为嫁给,0.0,0.0
嫁给,1.0,1.0
嫁给春天,0.0,0.0
春天,5.0,0.0
春天是,0.0,0.0
件幸福,0.0,0.0
非常糟糕,0.0,7.0
"糟糕,",1.0,0.0
",简直",1.0,7.0
简直不是,0.0,0.0
不是人住,0.0,1.0
人住的,0.0,1.0
",无法",1.0,0.0
无法兑现,0.0,0.0
兑现预定,0.0,0.0
时接机,0.0,0.0
接机承诺,0.0,0.0
"承诺,",0.0,0.0
",本人",4.0,1.0
本人不得不,0.0,0.0
不得不,29.0,24.0
不得不在,0.0,2.0
点拖,0.0,1.0
拖着,0.0,8.0
着行李,1.0,9.0
行李步行,0.0,0.0
步行近二,0.0,0.0
近二,0.0,0.0
近二公里,0.0,0.0
公里到达,0.0,0.0
"到达,",0.0,0.0
",服务态度",2.0,2.0
服务态度差,0.0,4.0
房间过道,0.0,0.0
过道,2.0,16.0
过道既,0.0,0.0
既潮湿,0.0,0.0
潮湿又,0.0,0.0
又充满,0.0,0.0
充满霉味,0.0,0.0
"霉味,",0.0,7.0
晚上头顶,0.0,0.0
头顶,3.0,4.0
头顶有,0.0,0.0
有或明或暗,0.0,0.0
或明或暗,0.0,0.0
或明或暗绿灯,0.0,0.0
绿灯,0.0,1.0
绿灯闪烁,0.0,0.0
闪烁,0.0,1.0
闪烁(,0.0,0.0
(太过,0.0,0.0
太过频繁,0.0,0.0
频繁,4.0,6.0
频繁),0.0,0.0
.与,0.0,1.0
我曾住,0.0,0.0
曾住,2.0,0.0
曾住过,1.0,0.0
其他二星,0.0,0.0
二星相去甚远,0.0,0.0
相去甚远,0.0,6.0
相去甚远.,0.0,0.0
整体性能,4.0,0.0
性能比较,1.0,0.0
比较均衡,11.0,0.0
均衡（,1.0,0.0
（显卡,0.0,2.0
显卡略弱,0.0,0.0
略弱,0.0,0.0
略弱）,0.0,0.0
外观时尚,17.0,0.0
时尚（,0.0,0.0
（帮,0.0,0.0
帮外甥女,0.0,0.0
外甥女,1.0,0.0
外甥女买,0.0,0.0
，女孩子,3.0,1.0
女孩子用,9.0,2.0
用比较,0.0,0.0
适合）,0.0,0.0
START查看,0.0,0.0
查看了,1.0,5.0
的游记,3.0,0.0
游记,3.0,0.0
游记，,2.0,0.0
以后大家,3.0,0.0
住。,13.0,24.0
小姐用,0.0,0.0
用广东话,0.0,0.0
广东话,0.0,2.0
广东话和,0.0,0.0
同事交谈,0.0,0.0
交谈,1.0,3.0
交谈，,1.0,1.0
才决定,4.0,9.0
决定给,1.0,0.0
我什么,0.0,7.0
什么房间,0.0,3.0
要求高点,0.0,0.0
高点,1.0,3.0
高点的,0.0,0.0
我9,1.0,1.0
，进门,6.0,3.0
进门有,0.0,0.0
一股烟味,0.0,1.0
烟味,8.0,37.0
烟味。,1.0,2.0
设施很差,0.0,1.0
从铜,0.0,0.0
铜,1.0,1.0
铜罗湾,0.0,0.0
罗湾,0.0,0.0
罗湾出来,0.0,0.0
要过,2.0,2.0
过天桥,1.0,0.0
天桥才能,0.0,0.0
才能到,1.0,2.0
。每次,6.0,4.0
每次买好,0.0,0.0
买好,3.0,1.0
买好东西,1.0,0.0
东西回来,0.0,0.0
要走,10.0,10.0
走天桥,1.0,0.0
天桥。,1.0,0.0
。宁愿,0.0,1.0
宁愿住,0.0,1.0
住珀宁,0.0,0.0
珀宁,0.0,0.0
珀宁酒店,0.0,0.0
离崇光,0.0,0.0
崇光,0.0,0.0
崇光近,0.0,0.0
不用走,0.0,0.0
是红眼,0.0,0.0
红眼,0.0,0.0
红眼航班,0.0,0.0
航班，,1.0,3.0
，要求,14.0,32.0
要求延弛,0.0,0.0
延弛,0.0,0.0
延弛退房,0.0,0.0
退房，,9.0,45.0
孩子睡个,0.0,0.0
睡个,3.0,5.0
睡个午觉,0.0,0.0
午觉,0.0,0.0
午觉，,0.0,0.0
也不肯,0.0,4.0
不肯，,2.0,0.0
服务太差,4.0,14.0
根本不到,0.0,0.0
，要是,11.0,26.0
要是在,1.0,0.0
在海南,0.0,2.0
，三星,11.0,3.0
三星也,2.0,1.0
也不评,0.0,0.0
不评,0.0,0.0
不评不上,0.0,0.0
不上,7.0,8.0
不上啊,0.0,0.0
大家带,0.0,0.0
带孩子,3.0,4.0
孩子的话,0.0,0.0
怀疑上面,0.0,1.0
上面留言,0.0,1.0
留言的,0.0,1.0
的全都,0.0,2.0
全都是,2.0,2.0
的托,1.0,3.0
托，,1.0,2.0
是衡水,0.0,1.0
衡水,0.0,1.0
衡水唯一,0.0,1.0
的四星级,6.0,13.0
，刚进,1.0,2.0
刚进,4.0,3.0
刚进房间,2.0,3.0
时候地上,0.0,1.0
地上还有,0.0,2.0
还有瓜子皮,0.0,1.0
瓜子皮,0.0,1.0
瓜子皮，,0.0,1.0
也很差,1.0,20.0
，屋子里,1.0,5.0
屋子里,2.0,6.0
屋子里还有,0.0,1.0
还有一股,0.0,6.0
一股味道,0.0,6.0
。再也不会,0.0,3.0
再也不会去,0.0,12.0
、环境,5.0,4.0
，离东百,1.0,0.0
离东百,1.0,0.0
离东百很近,1.0,0.0
在东街口,1.0,0.0
东街口,4.0,0.0
东街口后面,1.0,0.0
后面。,1.0,0.0
房间不错,15.0,3.0
上网。,1.0,6.0
很偏,3.0,2.0
，大厅,6.0,3.0
大厅,21.0,20.0
大厅很漂亮,0.0,0.0
可是房间,1.0,1.0
有刚,0.0,0.0
刚装修,4.0,2.0
房间偏暗,0.0,0.0
偏暗,0.0,0.0
偏暗，,0.0,0.0
床也,3.0,5.0
也偏低,0.0,0.0
偏低,3.0,4.0
偏低，,0.0,3.0
人压抑,0.0,0.0
压抑,13.0,9.0
压抑的,5.0,1.0
退房后,2.0,6.0
后酒店,1.0,0.0
酒店反馈,0.0,0.0
反馈给,0.0,0.0
携程说,2.0,10.0
说客人,0.0,2.0
客人没有,0.0,2.0
没有如期,0.0,0.0
如期,0.0,0.0
如期入住,0.0,0.0
也让,17.0,11.0
客人很,1.0,1.0
因为工作,6.0,5.0
工作关系,3.0,2.0
"关系,",3.0,4.0
",每个",1.0,0.0
每个月,4.0,1.0
月都,2.0,1.0
会去,3.0,1.0
在金华,1.0,0.0
金华,7.0,0.0
金华市区,1.0,0.0
市区400,1.0,0.0
400左右,3.0,1.0
左右是,1.0,0.0
是最好,23.0,4.0
选择.,4.0,0.0
服务态度有待,0.0,0.0
 第一,0.0,2.0
第一：,1.0,3.0
：到货,0.0,0.0
到货晚,0.0,0.0
天 ,1.0,2.0
 第二,2.0,5.0
第二：,1.0,3.0
：包给,0.0,0.0
包给,0.0,1.0
包给赠送,0.0,0.0
赠送错,0.0,0.0
错了,4.0,9.0
，14,0.0,0.0
14的,3.0,0.0
笔记本送,0.0,1.0
13的,0.0,0.0
我估计,0.0,3.0
估计有人,0.0,0.0
有人13,0.0,0.0
笔记本拿,0.0,0.0
了14,1.0,0.0
包 ,1.0,2.0
 第三,0.0,2.0
第三：,1.0,0.0
：客服,0.0,0.0
电话难,0.0,0.0
难打通,0.0,0.0
打通,1.0,5.0
打通，,0.0,1.0
，打通,1.0,0.0
打通说,0.0,0.0
说两句话,0.0,0.0
两句话,0.0,2.0
两句话还,0.0,0.0
人等,1.0,0.0
等三分钟,0.0,0.0
三分钟,1.0,3.0
三分钟END,0.0,0.0
配置较,11.0,0.0
较均衡,0.0,0.0
对电脑,3.0,3.0
电脑要求,0.0,0.0
要求不是,0.0,1.0
来说完全,0.0,1.0
完全够用,9.0,0.0
而且联想,1.0,0.0
值得肯定,1.0,1.0
肯定，,0.0,1.0
机子到,0.0,0.0
到目前,1.0,1.0
没出现,1.0,0.0
出现什么,2.0,0.0
什么大,6.0,4.0
比上次,2.0,3.0
上次买,1.0,1.0
的宏,0.0,0.0
宏,2.0,0.0
宏?,2.0,0.0
?的,3.0,3.0
我下单,1.0,1.0
下单后,6.0,1.0
后两个,0.0,0.0
就涨,2.0,0.0
了200,3.0,8.0
200，,1.0,1.0
幸亏出手,0.0,0.0
出手快,0.0,0.0
还没降,0.0,0.0
没降,0.0,0.0
没降呢,0.0,0.0
！推荐,3.0,0.0
推荐选择,1.0,0.0
这个！,0.0,2.0
START温泉,0.0,0.0
温泉还是,0.0,0.0
",其它",2.0,2.0
其它很,0.0,0.0
一般了,12.0,8.0
卫生间小且,0.0,0.0
小且,3.0,1.0
小且旧,1.0,0.0
.景区,0.0,0.0
景区,6.0,7.0
景区的,0.0,1.0
宾馆也,0.0,0.0
地理位置不好,0.0,0.0
出门要,0.0,1.0
要门童,0.0,0.0
门童叫个,0.0,0.0
叫个,0.0,0.0
叫个出租车,0.0,0.0
分钟门童,0.0,0.0
门童才,0.0,0.0
才把,4.0,7.0
把车,1.0,7.0
车叫,0.0,0.0
叫过来,0.0,1.0
过来，,4.0,15.0
，慢,0.0,2.0
！洗澡,0.0,0.0
洗澡花洒,0.0,0.0
花洒,4.0,10.0
花洒的,0.0,1.0
的出水,0.0,0.0
出水一点,0.0,0.0
一点不大,0.0,0.0
，不急,0.0,0.0
不急,1.0,0.0
不急和,0.0,0.0
和五星,0.0,0.0
的酒店设施,1.0,0.0
酒店设施一点,0.0,0.0
也不配,0.0,0.0
不配！,0.0,0.0
最奇怪,0.0,0.0
奇怪的,6.0,4.0
退房的,10.0,22.0
时候边上,0.0,0.0
有个人,1.0,1.0
在check,0.0,0.0
前台居然,0.0,4.0
在和,1.0,5.0
把携程,0.0,0.0
的预定,4.0,7.0
预定取消,0.0,0.0
取消，,0.0,7.0
我们现在,6.0,1.0
的前台,5.0,15.0
前台价格比,0.0,0.0
价格比携程,1.0,0.0
的低,0.0,0.0
什么其他,0.0,0.0
其他优惠,0.0,0.0
优惠什么,0.0,0.0
真的，,6.0,1.0
那个客人,0.0,0.0
客人把,0.0,0.0
取消了,6.0,13.0
按前台,0.0,0.0
前台给,3.0,6.0
价格check,0.0,0.0
in了,0.0,0.0
。携程,3.0,15.0
携程如果,0.0,0.0
相信的话,0.0,0.0
的话 ,1.0,4.0
 你们,0.0,0.0
你们可以,0.0,5.0
可以查,0.0,0.0
那天中午,1.0,0.0
中午11,0.0,3.0
时候有没有,0.0,0.0
有没有,12.0,34.0
有没有取消,0.0,0.0
取消这个,0.0,1.0
个台湾人,0.0,0.0
台湾人,2.0,0.0
台湾人。,0.0,0.0
本书一,2.0,0.0
一拿,0.0,0.0
拿回家,6.0,1.0
就吸引,1.0,0.0
吸引了,16.0,2.0
了女儿,1.0,0.0
女儿的,10.0,0.0
眼球。,1.0,1.0
她一连,0.0,0.0
一连,2.0,2.0
一连叫,0.0,0.0
我讲,13.0,4.0
4遍,0.0,0.0
遍还,0.0,0.0
，临睡前,0.0,0.0
临睡前,1.0,1.0
临睡前还,0.0,0.0
一遍。,6.0,4.0
问她,2.0,8.0
她你,0.0,0.0
本书象,0.0,0.0
象谁,0.0,0.0
谁画,0.0,0.0
画的,2.0,4.0
她看,5.0,2.0
了第一眼,0.0,0.0
像《,3.0,0.0
《大猩猩,0.0,0.0
大猩猩,0.0,0.0
大猩猩》,0.0,0.0
》。,23.0,4.0
呵呵！,8.0,12.0
！那,2.0,1.0
那也,3.0,3.0
是女儿,1.0,0.0
一个阶段,0.0,0.0
阶段,21.0,4.0
阶段一连,0.0,0.0
一连讲,0.0,0.0
个星期,0.0,2.0
。最近,6.0,0.0
最近一个,0.0,0.0
一个时期,0.0,0.0
时期,13.0,1.0
时期，,0.0,0.0
女儿就,0.0,2.0
就如同,3.0,0.0
如同书中,0.0,0.0
那对,1.0,0.0
对兄妹,0.0,0.0
兄妹,1.0,0.0
兄妹一样,0.0,0.0
，看不到,1.0,1.0
看不到姐姐,0.0,0.0
姐姐,14.0,5.0
姐姐会想,0.0,0.0
会想,1.0,0.0
会想，,0.0,0.0
可是一,1.0,1.0
一见面,0.0,0.0
见面,4.0,2.0
见面又,0.0,0.0
又经常,1.0,0.0
经常吵架,0.0,0.0
吵架,2.0,1.0
吵架。,0.0,0.0
孩子都,19.0,3.0
“独槽,0.0,0.0
独槽,0.0,0.0
独槽驴,0.0,0.0
驴,1.0,0.0
驴”,0.0,0.0
和同龄人,0.0,0.0
同龄人,1.0,0.0
同龄人相处,0.0,0.0
相处,12.0,1.0
相处都,0.0,0.0
都先,0.0,0.0
先顾及,0.0,0.0
顾及,0.0,2.0
顾及自己,0.0,0.0
给女儿,11.0,0.0
女儿这,0.0,0.0
只希望,1.0,1.0
希望她,6.0,0.0
她珍惜,0.0,0.0
珍惜,22.0,4.0
珍惜亲情,0.0,0.0
亲情。,1.0,0.0
散热一般,1.0,11.0
 待机,0.0,0.0
待机一般,0.0,0.0
一般（,0.0,4.0
（不足,0.0,0.0
小时）,3.0,0.0
 开机,1.0,3.0
开机很慢,0.0,0.0
 运行,4.0,3.0
START是,24.0,20.0
是看到,6.0,1.0
看到排行,0.0,1.0
排行,2.0,7.0
排行才,0.0,1.0
但是书,1.0,3.0
书既,0.0,1.0
既大,0.0,1.0
又乱,0.0,1.0
乱乱,0.0,1.0
没一张,0.0,2.0
一张上,0.0,1.0
上都,5.0,12.0
都买卖,0.0,1.0
买卖,2.0,1.0
买卖的,1.0,1.0
的全是,2.0,2.0
全是画,0.0,1.0
画。,2.0,1.0
但是儿子,0.0,2.0
儿子还行,0.0,1.0
还行。,22.0,3.0
作为讲故事,0.0,1.0
讲故事的,5.0,4.0
看起来没有,0.0,3.0
没有感觉,9.0,4.0
感觉所以,0.0,1.0
所以也,5.0,7.0
就无法,0.0,4.0
无法投入,0.0,1.0
投入。,0.0,1.0
我每次,4.0,3.0
每次从,0.0,0.0
从合肥,0.0,0.0
合肥,1.0,4.0
合肥回,0.0,0.0
回台湾,0.0,0.0
台湾前一晚,0.0,0.0
前一晚,0.0,1.0
前一晚为,0.0,0.0
为搭机,0.0,0.0
搭机,0.0,0.0
搭机方便,0.0,0.0
方便而,0.0,0.0
而住,0.0,0.0
了五次,0.0,0.0
五次,0.0,0.0
五次该店,0.0,0.0
该店,5.0,5.0
"该店,",0.0,2.0
",一次",0.0,4.0
一次比,1.0,2.0
比一次,1.0,2.0
一次差,0.0,2.0
",check",0.0,0.0
in速度,0.0,0.0
速度之慢,0.0,0.0
之慢,0.0,0.0
"之慢,",0.0,0.0
",职员",0.0,0.0
职员还,0.0,0.0
还互相,0.0,0.0
互相,7.0,10.0
互相聊天,0.0,0.0
聊天.,0.0,0.0
房间照明,0.0,0.0
照明,0.0,1.0
照明远远,0.0,0.0
远远,9.0,9.0
远远不足,0.0,0.0
",网速慢",0.0,0.0
网速慢,0.0,0.0
"网速慢,",0.0,0.0
",浴室",0.0,3.0
浴室连,0.0,0.0
连淋浴间,0.0,0.0
淋浴间都,0.0,0.0
只剩,1.0,0.0
剩一块,0.0,0.0
一块,5.0,21.0
一块簾子,0.0,0.0
簾子,0.0,0.0
簾子。,0.0,0.0
更离谱,0.0,0.0
离谱,1.0,13.0
离谱的,1.0,2.0
酒店晚上,0.0,2.0
晚上12,2.0,14.0
点居然,0.0,0.0
居然切断,0.0,0.0
切断,0.0,0.0
切断空调,0.0,0.0
而且11,0.0,0.0
11才,0.0,0.0
才通知,0.0,0.0
让我換,0.0,0.0
我換,0.0,0.0
我換酒店,0.0,0.0
都来不及,0.0,0.0
来不及,2.0,3.0
来不及。,0.0,0.0
。望江,0.0,0.0
望江,0.0,0.0
望江反正,0.0,0.0
反正会议,0.0,0.0
会议,5.0,15.0
会议多,0.0,0.0
，机关,0.0,0.0
机关,2.0,4.0
机关人员,0.0,0.0
人员住,0.0,0.0
，不在乎,0.0,0.0
不在乎我们,0.0,0.0
我们这些,7.0,6.0
这些散户,0.0,0.0
散户,1.0,0.0
散户。,0.0,0.0
下次要,3.0,0.0
要入住,0.0,8.0
朋友注意,0.0,1.0
注意了,5.0,11.0
女人怎么,0.0,1.0
怎么做,3.0,4.0
做一个,8.0,11.0
一个完全,2.0,1.0
完全物质,0.0,1.0
物质,7.0,7.0
物质的,1.0,3.0
的流水线,0.0,1.0
流水线,1.0,1.0
流水线商品,0.0,1.0
商品一样,0.0,1.0
",韩国",1.0,1.0
人真的,5.0,1.0
非常物质,0.0,1.0
物质这,0.0,1.0
本书就是,7.0,9.0
就是很,4.0,4.0
的反映,4.0,2.0
反映.,0.0,1.0
一个正常,0.0,1.0
有思想,2.0,1.0
思想有,1.0,1.0
有感情,3.0,2.0
感情的,3.0,4.0
",并且",0.0,7.0
并且由于,0.0,1.0
由于这样,0.0,1.0
这样社会,0.0,1.0
社会才,0.0,1.0
才会,19.0,12.0
非常多姿多彩,0.0,1.0
多姿多彩,0.0,1.0
多姿多彩.,0.0,1.0
START选该,0.0,0.0
选该,0.0,0.0
选该本,0.0,0.0
本的,17.0,7.0
的理由,8.0,10.0
理由非常简单,0.0,0.0
非常简单―,0.0,0.0
―,14.0,3.0
――,6.0,1.0
―性价比,1.0,0.0
，4299,0.0,0.0
4299,2.0,2.0
4299的,0.0,0.0
在同价位,3.0,0.0
的配置,38.0,9.0
配置中是,0.0,0.0
中是,3.0,0.0
中是佼佼者,0.0,0.0
佼佼者,2.0,0.0
佼佼者，,0.0,0.0
直接加,1.0,0.0
内存到,0.0,0.0
到3G,0.0,1.0
3G,8.0,3.0
3G，,0.0,0.0
，完,1.0,0.0
完永恒,0.0,0.0
永恒之塔,0.0,0.0
之塔,0.0,0.0
之塔，,0.0,0.0
，特效,0.0,1.0
特效全开,0.0,0.0
全开,1.0,0.0
全开很,0.0,0.0
很流畅,11.0,0.0
START插上,0.0,1.0
插上,3.0,4.0
插上电源,0.0,2.0
电源以后,0.0,0.0
以后，,36.0,18.0
，电源适配器,2.0,3.0
电源适配器够,1.0,0.0
够热,0.0,0.0
热的,7.0,13.0
，声音,19.0,19.0
声音不是,2.0,2.0
不是特大,0.0,0.0
特大,1.0,3.0
特大，,0.0,2.0
其他缺点,0.0,1.0
缺点需要,0.0,0.0
需要多用,0.0,0.0
多用,3.0,1.0
多用些,0.0,0.0
些日子,0.0,0.0
日子才,0.0,0.0
才知道,44.0,30.0
内容太棒了,0.0,0.0
太棒了,5.0,0.0
太棒了，,2.0,0.0
，插图,5.0,0.0
插图轻松,0.0,0.0
轻松幽默,1.0,1.0
，语言,14.0,6.0
语言通俗易懂,0.0,0.0
通俗易懂,16.0,4.0
通俗易懂，,8.0,2.0
，看得,9.0,4.0
看得,34.0,15.0
看得不累,0.0,0.0
不累,5.0,0.0
不累，,0.0,0.0
而且对,6.0,2.0
对猫猫,0.0,0.0
猫猫,0.0,0.0
猫猫的,0.0,0.0
的心理,16.0,4.0
描写让,0.0,0.0
猫猫懂得,0.0,0.0
懂得,20.0,10.0
懂得了,3.0,0.0
那天在,0.0,0.0
在小区,0.0,2.0
小区楼下,0.0,0.0
的花园里,0.0,0.0
花园里,1.0,1.0
花园里观察,0.0,0.0
观察经常,0.0,0.0
经常出没,0.0,0.0
出没,2.0,0.0
出没的,1.0,0.0
的流浪,0.0,0.0
流浪,4.0,0.0
流浪猫,0.0,0.0
猫,14.0,5.0
猫，,1.0,0.0
，一只,0.0,1.0
一只,17.0,20.0
一只公猫,0.0,0.0
公猫,0.0,0.0
公猫嗅,0.0,0.0
嗅,0.0,0.0
嗅着,0.0,0.0
着另一只,0.0,0.0
另一只,0.0,1.0
另一只母猫,0.0,0.0
母猫,0.0,0.0
母猫的,0.0,0.0
的尿液,0.0,0.0
尿液,0.0,0.0
尿液后,0.0,0.0
后因为,0.0,0.0
因为嗅觉,0.0,0.0
嗅觉,1.0,0.0
嗅觉的,0.0,0.0
的满足,1.0,0.0
满足，,4.0,1.0
，流露出,0.0,1.0
流露出,0.0,1.0
流露出的,0.0,1.0
表情果然,0.0,0.0
果然会,0.0,0.0
会咧嘴,0.0,0.0
咧嘴,0.0,0.0
咧嘴“,0.0,0.0
“笑,0.0,0.0
笑”,0.0,0.0
很神奇,2.0,0.0
神奇呢,0.0,0.0
当我,20.0,16.0
对身边,1.0,0.0
人说出,0.0,0.0
说出,9.0,2.0
说出我,0.0,1.0
的观察,4.0,0.0
观察结果,0.0,0.0
都表示,0.0,0.0
表示惊讶,0.0,0.0
惊讶,11.0,4.0
惊讶神奇,0.0,0.0
神奇，,4.0,0.0
虽然很多,3.0,0.0
有养猫,0.0,0.0
养猫,1.0,0.0
养猫，,1.0,0.0
但猫,0.0,0.0
猫的,1.0,0.0
心理很多,0.0,0.0
都不曾,2.0,0.0
不曾,6.0,1.0
不曾认真,0.0,0.0
认真深入,0.0,0.0
深入,16.0,7.0
深入了解,3.0,0.0
实在写得,0.0,1.0
写得太精彩,0.0,0.0
太精彩,0.0,0.0
太精彩了,0.0,0.0
显示屏用,0.0,0.0
是次品,0.0,0.0
次品,0.0,1.0
次品，,0.0,1.0
早晚还要,0.0,0.0
，45,0.0,0.0
45度角,0.0,0.0
度角,0.0,0.0
度角看会,0.0,0.0
看会,2.0,0.0
看会有,1.0,0.0
很多马赛克,0.0,0.0
，颗粒,0.0,0.0
颗粒,2.0,0.0
颗粒非常,0.0,0.0
 第一次,3.0,4.0
第一次换,0.0,0.0
麻烦 ,1.0,14.0
摄像头只有,0.0,0.0
只有30,0.0,1.0
30w,0.0,0.0
w,1.0,0.0
w，,0.0,0.0
不是号称,0.0,0.0
号称的,0.0,0.0
的130,0.0,0.0
130,6.0,3.0
130w,0.0,0.0
w ,0.0,0.0
蓝牙线,0.0,0.0
线,10.0,16.0
线，,3.0,2.0
也预留,0.0,0.0
预留了,0.0,3.0
了空间,0.0,0.0
空间，,8.0,7.0
但就是,5.0,2.0
不直接,0.0,2.0
直接给,2.0,5.0
给装上,0.0,0.0
装上 ,0.0,2.0
 光驱,2.0,6.0
光驱读盘,0.0,7.0
读盘,3.0,12.0
读盘很慢,0.0,0.0
很慢END,0.0,1.0
START我定,0.0,6.0
我定,3.0,14.0
我定了,1.0,7.0
了六,1.0,1.0
六,4.0,6.0
六本书,1.0,3.0
却只,0.0,2.0
只来,1.0,1.0
了五本,1.0,1.0
五本,1.0,1.0
五本，,1.0,1.0
唯独少,0.0,1.0
这一本,16.0,13.0
一本《,6.0,4.0
《二十几岁,0.0,1.0
二十几岁,0.0,1.0
二十几岁，,0.0,1.0
，决定,5.0,9.0
决定女人,0.0,1.0
一生》,0.0,1.0
而且寄送,0.0,1.0
寄送,0.0,1.0
寄送书,0.0,1.0
的纸,0.0,12.0
纸箱子,0.0,5.0
箱子被,0.0,1.0
被撕扯,0.0,1.0
撕扯,0.0,1.0
撕扯的,0.0,1.0
的四分五裂,0.0,1.0
四分五裂,0.0,1.0
四分五裂之后,0.0,1.0
，有用,3.0,3.0
有用宽,0.0,1.0
宽胶带,0.0,1.0
胶带,0.0,2.0
胶带黏在,0.0,1.0
黏在,0.0,1.0
黏在一起,0.0,1.0
一起，,17.0,17.0
，难道,10.0,29.0
难道是,2.0,6.0
是配好,0.0,1.0
配好,0.0,1.0
配好货物,0.0,1.0
货物之后,0.0,1.0
之后发现,3.0,7.0
发现不对,0.0,1.0
不对又,0.0,1.0
又扯开,0.0,1.0
扯开,0.0,1.0
扯开再,0.0,1.0
再黏好,0.0,1.0
黏好,0.0,1.0
黏好？,0.0,1.0
入住8,0.0,0.0
8号楼,5.0,0.0
号楼 ,0.0,0.0
8111,0.0,0.0
111,0.0,1.0
1118,0.0,0.0
8房,0.0,0.0
很热情周到,0.0,0.0
热情周到,4.0,0.0
"热情周到,",0.0,0.0
"整洁,",6.0,0.0
卫生间略显,0.0,0.0
略显,16.0,3.0
略显陈旧,6.0,0.0
陈旧.,4.0,8.0
START总的来说,21.0,0.0
。针对,1.0,0.0
针对国情,0.0,0.0
国情,5.0,8.0
国情其间,0.0,0.0
其间,1.0,8.0
其间的,1.0,0.0
还是一家,0.0,0.0
较比较,0.0,0.0
如果没有,11.0,8.0
没有车,2.0,2.0
是一路,0.0,0.0
一路,17.0,3.0
一路问,0.0,0.0
问过去,0.0,0.0
过去的,10.0,4.0
。路标,0.0,0.0
路标还算,0.0,0.0
。定制,0.0,0.0
定制,0.0,1.0
定制的,0.0,0.0
是园景,1.0,0.0
园景,3.0,0.0
园景房,1.0,0.0
房面对,0.0,1.0
面对着,1.0,0.0
着游泳池,0.0,0.0
虽然晚到,1.0,0.0
晚到,4.0,3.0
晚到了,1.0,2.0
了还是,7.0,9.0
还是下去,0.0,0.0
下去小游,0.0,0.0
小游,0.0,0.0
小游了,0.0,0.0
了一会,1.0,7.0
一会。,0.0,0.0
但想要,0.0,0.0
想要提提,0.0,0.0
提提,0.0,0.0
提提的,0.0,0.0
是前台,2.0,15.0
真的不能,0.0,3.0
不能算是,1.0,1.0
算是四星,0.0,0.0
四星。,0.0,2.0
。评个,0.0,0.0
评个,0.0,2.0
评个三星,0.0,0.0
是免为其难,0.0,0.0
免为其难,0.0,1.0
免为其难了,0.0,0.0
。check,0.0,6.0
 out,11.0,18.0
时候把,2.0,3.0
我晾,0.0,0.0
晾,0.0,2.0
晾在,0.0,0.0
在一边,0.0,9.0
一边足足有,0.0,0.0
足足有,0.0,0.0
足足有20,0.0,0.0
在其他,3.0,4.0
其他客人,2.0,8.0
客人问题,0.0,0.0
问题全部,0.0,0.0
全部解决,0.0,1.0
解决完,0.0,0.0
完以后,2.0,4.0
以后居然,0.0,0.0
居然依然,0.0,0.0
依然不理,0.0,0.0
不理我,1.0,2.0
还是我,1.0,14.0
我主动,0.0,1.0
主动再,0.0,0.0
再提及,0.0,0.0
提及房号,0.0,0.0
房号，,0.0,0.0
，对方,0.0,6.0
对方居然,0.0,0.0
居然说,7.0,17.0
